moviename,openingdate,sales,attendance,screen,playcount,country,distributor,director,genre,actor,filmrank
"힘을 내요, 미스터 리",2019.9.11,9930518906.0,1181960.0,990.0,41831.0,0,(주)넥스트엔터테인먼트월드(NEW),이계벽,0,3,1
특별수사: 사형수의 편지,2016.6.16,9929947065.0,1241899.0,691.0,39372.0,0,(주)넥스트엔터테인먼트월드(NEW),권종관,5,3,2
은교,2012.4.25,9918274444.0,1346359.0,521.0,41683.0,0,롯데쇼핑㈜롯데엔터테인먼트,정지우,11,3,3
해빙,2017.3.1,9905406822.0,1204600.0,915.0,46227.0,0,롯데쇼핑㈜롯데엔터테인먼트,이수연,12,3,2
생일,2019.4.3,9885147340.0,1197565.0,878.0,71797.0,0,(주)넥스트엔터테인먼트월드(NEW),이종언,4,2,0
월드 인베이젼,2011.3.10,9799358000.0,1307873.0,441.0,44241.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,조나단 리브스만,2,3,1
헬로우 고스트,2010.12.22,9796273500.0,1356230.0,472.0,22865.0,0,(주)넥스트엔터테인먼트월드(NEW),김영탁,0,3,1
바람 바람 바람,2018.4.5,9784385375.0,1194229.0,985.0,57939.0,0,(주)넥스트엔터테인먼트월드(NEW),이병헌,0,3,3
잃어버린 세계를 찾아서 2: 신비의 섬,2012.1.19,9784305000.0,1149628.0,398.0,27236.0,1,워너브러더스 코리아(주),브래드 페이튼,2,3,0
굿 다이노,2016.1.7,9756167238.0,1328913.0,814.0,33127.0,1,월트디즈니컴퍼니코리아(주),피터 손,6,3,0
차형사,2012.5.30,9752555296.0,1346754.0,433.0,39152.0,0,(주)씨제이이엔엠,신태라,0,3,2
악녀,2017.6.8,9739662144.0,1208081.0,685.0,46070.0,0,(주)넥스트엔터테인먼트월드(NEW),정병길,2,3,3
시간이탈자,2016.4.13,9731838195.0,1202384.0,733.0,55075.0,0,(주)씨제이이엔엠,곽재용,12,3,2
슈퍼 배드,2010.9.16,9717463000.0,1027050.0,338.0,24577.0,1,유니버설픽쳐스인터내셔널 코리아(유),카일 발다,6,3,0
점박이:한반도의 공룡3D,2012.1.26,9681445500.0,1050852.0,457.0,22475.0,0,(주)씨제이이엔엠,한상호,6,3,0
소스 코드,2011.5.4,9640238500.0,1277690.0,403.0,38744.0,1,"(주)디스테이션,(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",던칸 존스,2,2,1
챔피언,2018.5.1,9471138230.0,1128774.0,874.0,47320.0,0,워너브러더스 코리아(주),에릭 스벤슨,4,1,2
간기남,2012.4.11,9356404500.0,1246185.0,396.0,38155.0,0,(주)쇼박스,김형준,12,3,3
미스터 고,2013.7.17,9337976000.0,1328888.0,840.0,38263.0,1,(주)쇼박스,김용화,4,2,1
간첩,2012.9.20,9316548500.0,1310895.0,576.0,41726.0,0,롯데쇼핑㈜롯데엔터테인먼트,우민호,4,3,2
항거:유관순 이야기,2019.2.27,9291455101.0,1157949.0,1094.0,46159.0,0,롯데컬처웍스(주)롯데엔터테인먼트,조민호,4,3,1
롱 리브 더 킹: 목포 영웅,2019.6.19,9228798910.0,1094404.0,965.0,38839.0,0,"메가박스중앙(주)플러스엠,(주)콘텐츠 난다긴다",강윤성,2,3,2
심야의 F.M.,2010.10.14,9179170500.0,1208306.0,423.0,50423.0,0,롯데쇼핑㈜롯데엔터테인먼트,김상만,12,4,3
찌라시: 위험한 소문,2014.2.20,9111748087.0,1221427.0,560.0,37426.0,0,(주)씨제이이엔엠,김광식,4,3,2
메리다와 마법의 숲,2012.9.27,9024766000.0,1231024.0,479.0,22087.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,마크 앤드류스,6,3,0
엘리시움,2013.8.29,9017994500.0,1207732.0,588.0,31515.0,1,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),닐 블롬캠프,7,3,3
"당신, 거기 있어줄래요",2016.12.14,8999085248.0,1124815.0,767.0,39181.0,0,롯데쇼핑㈜롯데엔터테인먼트,홍지영,3,3,1
장사리 : 잊혀진 영웅들,2019.9.25,8997921050.0,1140876.0,1090.0,47821.0,0,워너브러더스 코리아(주),곽경택,10,3,1
퍼시픽 림: 업라이징,2018.3.21,8962712795.0,1077235.0,1145.0,49600.0,1,유니버설픽쳐스인터내셔널 코리아(유),스티븐 S. 드나이트,2,2,2
토탈 리콜,2012.8.15,8958236000.0,1219637.0,448.0,27089.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,렌 와이즈먼,2,3,2
빅매치,2014.11.27,8952096578.0,1177438.0,627.0,38527.0,0,(주)넥스트엔터테인먼트월드(NEW),최호,2,3,2
간신,2015.5.21,8946842910.0,1110246.0,697.0,40580.0,0,롯데쇼핑㈜롯데엔터테인먼트,민규동,4,3,3
슬로우 비디오,2014.10.2,8913092219.0,1169562.0,618.0,40665.0,0,이십세기폭스코리아(주),김영탁,4,2,1
라이트 아웃,2016.8.24,8893059975.0,1111284.0,659.0,34444.0,1,워너브러더스 코리아(주),데이비드 F. 샌드버그,14,3,2
동주,2016.2.17,8889077089.0,1172641.0,543.0,39958.0,0,메가박스중앙(주)플러스엠,이준익,4,3,1
미씽: 사라진 여자,2016.11.30,8881616256.0,1153109.0,790.0,40617.0,0,메가박스중앙(주)플러스엠,이언희,9,2,2
"날, 보러와요",2016.4.7,8836144063.0,1063442.0,683.0,49237.0,0,메가박스중앙(주)플러스엠,이철하,9,3,3
돈의 맛,2012.5.17,8780178611.0,1166018.0,643.0,36922.0,1,"(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",임상수,4,3,3
더 넌,2018.9.19,8777844795.0,1011580.0,824.0,32736.0,1,워너브러더스 코리아(주),코린 하디,14,3,2
쥬만지: 넥스트 레벨,2019.12.11,8774663410.0,1054963.0,1195.0,42083.0,1,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,제이크 캐스단,2,3,1
장수상회,2015.4.9,8737364643.0,1165780.0,688.0,52928.0,0,(주)씨제이이엔엠,강제규,4,3,1
성난 변호사,2015.10.8,8723650039.0,1128288.0,607.0,36990.0,0,(주)씨제이이엔엠,허종호,5,3,2
천문: 하늘에 묻는다,2019.12.26,8695248070.0,1035024.0,929.0,43246.0,0,롯데컬처웍스(주)롯데엔터테인먼트,허진호,18,2,1
메가마인드,2011.1.13,8688842000.0,875631.0,414.0,22905.0,1,CJ ENM,톰 맥그라스,6,3,0
육혈포 강도단,2010.3.18,8651186000.0,1214237.0,319.0,51941.0,0,롯데쇼핑㈜롯데엔터테인먼트,강효진,5,3,2
스카이스크래퍼,2018.7.11,8612111718.0,1002858.0,831.0,40862.0,1,유니버설픽쳐스인터내셔널 코리아(유),로슨 마샬 터버,2,2,1
R2B: 리턴투베이스,2012.8.15,8602921371.0,1201944.0,539.0,32881.0,0,(주)씨제이이엔엠,김동원,2,3,2
프로메테우스,2012.6.6,8600146099.0,971482.0,521.0,31629.0,1,이십세기폭스코리아(주),리들리 스콧,7,3,3
깡철이,2013.10.2,8572344462.0,1209363.0,707.0,43102.0,0,(주)씨제이이엔엠,안권태,17,2,2
용서는 없다,2010.1.7,8544828000.0,1118277.0,323.0,33614.0,0,(주)시네마서비스,김형준,5,6,3
더 웹툰: 예고살인,2013.6.27,8537683070.0,1201457.0,541.0,35931.0,0,(주)씨제이이엔엠,김용균,14,2,2
스타워즈: 라스트 제다이,2017.12.14,8535886061.0,946547.0,1107.0,30914.0,1,월트디즈니컴퍼니코리아 유한책임회사,라이언 존슨,2,3,1
마이펫의 이중생활 2,2019.7.31,8512902825.0,1114949.0,933.0,30858.0,1,유니버설픽쳐스인터내셔널 코리아(유),크리스 리노드,6,3,0
지오스톰,2017.10.19,8480864614.0,1028384.0,854.0,35453.0,1,워너브러더스 코리아(주),딘 데블린,2,3,1
맨 인 더 다크,2016.10.5,8480368672.0,1003406.0,671.0,40136.0,1,유니버설픽쳐스인터내셔널 코리아(유),로도 사야구에즈,5,3,3
결혼전야,2013.11.21,8434175719.0,1212843.0,524.0,38819.0,0,씨너스엔터테인먼트(주),홍지영,11,3,2
웜 바디스,2013.3.14,8361708124.0,1169839.0,477.0,37960.0,1,(주)씨제이이엔엠,조나단 레빈,0,3,2
회사원,2012.10.11,8321175000.0,1110523.0,549.0,41275.0,0,(주)쇼박스,임상윤,2,2,3
존 윅 3: 파라벨룸,2019.6.26,8205015858.0,1004365.0,849.0,29819.0,1,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",채드 스타헬스키,2,1,3
씽,2016.12.21,8203857789.0,1063175.0,795.0,19645.0,1,유니버설픽쳐스인터내셔널 코리아(유),가스 제닝스,6,3,0
박물관이 살아있다 : 비밀의 무덤,2015.1.14,8170784606.0,1101678.0,500.0,30146.0,1,이십세기폭스코리아(주),숀 레비,8,3,0
고령화 가족,2013.5.9,8169492153.0,1141222.0,583.0,37524.0,0,(주)씨제이이엔엠,송해성,4,3,2
그놈이다,2015.10.28,8096427152.0,1046015.0,681.0,38678.0,0,CGV아트하우스,윤준형,12,3,2
특수본,2011.11.24,8096052500.0,1118258.0,471.0,40881.0,0,"(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트",황병국,2,3,2
가디언즈,2012.11.29,8083010500.0,1056250.0,470.0,21045.0,1,(주)씨제이이엔엠,제임스 건,2,3,1
베스트셀러,2010.4.15,7983184500.0,1081752.0,308.0,41064.0,0,(주)시너지하우스 (시너지),이정호,9,1,2
수상한 고객들,2011.4.14,7953428000.0,1059350.0,411.0,33930.0,0,(주)씨제이이엔엠,조진모,0,1,2
몬스터 호텔 3,2018.8.8,7934082800.0,1072220.0,715.0,21247.0,1,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,젠디 타타코브스키,6,2,0
1917,2020.2.19,7924722960.0,877017.0,932.0,91511.0,1,(주)스마일이엔티,샘 멘데스,4,2,2
김종욱 찾기,2010.12.8,7894328000.0,1081748.0,427.0,31167.0,0,CJ ENM,장유정,11,2,1
나랏말싸미,2019.7.24,7871240823.0,958775.0,1211.0,39206.0,0,메가박스중앙(주)플러스엠,조철현,4,3,0
결백,2020.6.10,7859629340.0,894025.0,1112.0,74532.0,0,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리이엔티",박상현,4,3,2
헝거게임: 캣칭 파이어,2013.11.21,7850816000.0,1125739.0,630.0,33686.0,1,롯데쇼핑㈜롯데엔터테인먼트,프란시스 로렌스,3,3,2
더 울버린,2013.7.25,7849518000.0,1075333.0,707.0,26905.0,1,이십세기폭스코리아(주),제임스 맨골드,7,1,2
방황하는 칼날,2014.4.10,7828891800.0,989906.0,594.0,38850.0,0,(주)씨제이이엔엠,이정호,12,2,3
"고산자, 대동여지도",2016.9.7,7801007258.0,974262.0,765.0,38048.0,0,(주)씨제이이엔엠,강우석,4,2,0
셜록 홈즈,2009.12.23,7787961500.0,1052059.0,359.0,25768.0,1,워너브러더스 코리아(주),레이첼 골덴버그,5,2,1
개구쟁이 스머프,2011.8.11,7722519000.0,1027436.0,399.0,18225.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,라자 고스넬,6,3,0
파괴된 사나이,2010.7.1,7692092100.0,1012310.0,363.0,31985.0,0,(주)시너지하우스 (시너지),우민호,12,3,3
미 비포 유,2016.6.1,7663772990.0,945172.0,481.0,28458.0,1,워너브러더스 코리아(주),테아 샤록,11,2,1
마루 밑 아리에티,2010.9.9,7649985500.0,1065967.0,337.0,29804.0,1,CJ ENM,요네바야시 히로마사,6,3,0
엑스맨: 다크 피닉스,2019.6.5,7649216640.0,862744.0,991.0,29386.0,1,이십세기폭스코리아(주),사이먼 킨버그,2,3,1
매그니피센트 7,2016.9.14,7633490421.0,921317.0,579.0,27648.0,1,유니버설픽쳐스인터내셔널 코리아(유),안톤 후쿠아,2,3,2
갓 오브 이집트,2016.3.3,7621291624.0,919834.0,618.0,35323.0,1,"(주)시네마서비스,(주)나이너스엔터테인먼트",알렉스 프로야스,8,3,1
타이탄의 분노,2012.3.29,7591124500.0,893027.0,535.0,33580.0,1,워너브러더스 코리아(주),조나단 리브스만,2,3,1
오직 그대만,2011.10.20,7591008500.0,1027622.0,435.0,35365.0,0,(주)쇼박스,송일곤,11,2,2
불한당: 나쁜 놈들의 세상,2017.5.17,7587004625.0,939535.0,860.0,37913.0,0,(주)씨제이이엔엠,변성현,5,2,3
심장이 뛴다,2011.1.5,7538083500.0,1006947.0,445.0,26778.0,0,롯데쇼핑㈜롯데엔터테인먼트,정준기,18,3,2
"님아, 그 강을 건너지 마오",2014.11.27,7510901600.0,955433.0,486.0,26199.0,0,"CGV아트하우스,(주)대명문화공장",진모영,1,2,0
월요일이 사라졌다,2018.2.22,7489885100.0,903175.0,381.0,24247.0,1,(주)스마일이엔티,토미 위르콜라,2,3,2
염력,2018.1.31,7484644112.0,990104.0,1099.0,45623.0,0,(주)넥스트엔터테인먼트월드(NEW),연상호,0,2,2
맨 인 블랙: 인터내셔널,2019.6.12,7464209570.0,851917.0,1151.0,40520.0,1,롯데컬처웍스(주)롯데엔터테인먼트,F. 게리 그레이,2,2,1
본 레거시,2012.9.6,7412233000.0,1015711.0,585.0,31628.0,1,유니버설픽쳐스인터내셔널 코리아(유),토니 길로이,2,3,2
허삼관,2015.1.14,7408943569.0,955679.0,621.0,27645.0,0,(주)넥스트엔터테인먼트월드(NEW),하정우,4,2,1
셔터 아일랜드,2010.3.18,7407854500.0,990223.0,272.0,29043.0,1,CJ ENM,마틴 스콜세지,4,2,2
미쓰 와이프,2015.8.13,7387086869.0,988451.0,437.0,28864.0,0,메가박스중앙(주)플러스엠,강효진,0,2,2
잭 더 자이언트 킬러,2013.2.28,7376481000.0,956154.0,507.0,27115.0,1,워너브러더스 코리아(주),브라이언 싱어,8,3,1
시체가 돌아왔다,2012.3.29,7360631000.0,986923.0,435.0,36705.0,0,(주)씨제이이엔엠,우선호,5,3,2
스텝 업 3D,2010.8.5,7345439000.0,671845.0,250.0,14805.0,1,(주)화앤담이엔티,존 추,4,3,1
그것,2017.9.6,7335022607.0,888836.0,837.0,35430.0,1,워너브러더스 코리아(주),최성현,0,3,1
로보캅,2014.2.13,7299641958.0,979509.0,627.0,29686.0,1,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),호세 파딜라,2,3,1
작은 아씨들,2020.2.12,7283877330.0,864782.0,1105.0,59781.0,1,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,그레타 거윅,4,3,0
우리는 형제입니다,2014.10.23,7263255399.0,970373.0,566.0,41638.0,0,(주)쇼박스,장진,0,3,1
가문의 영광5 - 가문의 귀환,2012.12.19,7245056500.0,1012223.0,447.0,22573.0,0,롯데쇼핑㈜롯데엔터테인먼트,정용기,0,3,2
존 카터: 바숨 전쟁의 서막,2012.3.8,7229870500.0,838126.0,508.0,30760.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,앤드류 스탠튼,7,3,1
레전드 오브 타잔,2016.6.29,7196970717.0,858402.0,593.0,28021.0,1,워너브러더스 코리아(주),데이빗 예이츠,2,3,1
원더풀 라디오,2012.1.5,7193596000.0,977470.0,474.0,29167.0,0,(주)쇼박스,권칠인,4,2,2
셜록홈즈 : 그림자 게임,2011.12.21,7168608500.0,949299.0,360.0,25140.0,1,워너브러더스 코리아(주),가이 리치,2,2,2
스텝업4 : 레볼루션,2012.8.15,7157894000.0,953871.0,281.0,23522.0,1,롯데쇼핑㈜롯데엔터테인먼트,스콧 스피어,11,2,1
미드웨이,2019.12.31,7143163010.0,824836.0,842.0,32902.0,1,(주)누리픽쳐스,롤랜드 에머리히,2,3,2
애나벨,2014.10.2,7083492943.0,926027.0,464.0,29000.0,1,워너브러더스 코리아(주),제임스 쿨렌 브레삭,14,2,2
파퍼씨네 펭귄들,2011.9.7,7049177000.0,980387.0,333.0,26307.0,1,이십세기폭스코리아(주),마크 워터스,0,3,0
몬스터 호텔 2,2015.12.24,7029012585.0,962770.0,686.0,12388.0,1,유니버설픽쳐스인터내셔널 코리아(유),젠디 타타코브스키,6,3,0
방가? 방가!,2010.9.30,7013842000.0,972431.0,312.0,41556.0,0,(주)시너지하우스 (시너지),육상효,0,3,1
인랑,2018.7.25,7006622673.0,898945.0,1085.0,25427.0,0,워너브러더스 코리아(주),아야베 마야,12,3,2
살인의뢰,2015.3.12,6986456737.0,855980.0,646.0,35244.0,0,씨네그루(주)다우기술,손용호,5,3,3
시동,2019.12.18,6876716560.0,792493.0,825.0,34835.0,0,(주)넥스트엔터테인먼트월드(NEW),최정열,4,3,2
뽀로로 극장판 슈퍼썰매 대모험,2013.1.23,6826641500.0,931342.0,459.0,19941.0,0,"(주)넥스트엔터테인먼트월드(NEW),(주)씨제이이엔엠",박영균,6,3,0
돈 크라이 마미,2012.11.22,6798882099.0,972962.0,444.0,29539.0,0,(주)에스비에스콘텐츠허브,김용한,12,3,2
평행이론,2010.2.18,6793066000.0,921111.0,265.0,32341.0,0,CJ ENM,권호영,12,2,2
하트 오브 더 씨,2015.12.3,6777420023.0,809399.0,535.0,29219.0,1,워너브러더스 코리아(주),론 하워드,2,3,1
에픽 : 숲속의 전설,2013.8.7,6748072000.0,978785.0,471.0,18377.0,1,이십세기폭스코리아(주),크리스 웨지,6,3,0
점쟁이들,2012.10.3,6731202500.0,953682.0,479.0,31577.0,0,(주)넥스트엔터테인먼트월드(NEW),신정원,0,3,2
투어리스트,2010.12.9,6728872000.0,901843.0,418.0,26842.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,플로리안 헨켈 폰 도너스마르크,2,2,2
베이비 드라이버,2017.9.14,6699906214.0,822769.0,778.0,40531.0,1,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,에드가 라이트,2,3,2
전국노래자랑,2013.5.1,6687636000.0,978413.0,581.0,41649.0,0,롯데쇼핑㈜롯데엔터테인먼트,이종필,0,3,1
브리짓 존스의 베이비,2016.9.28,6678585874.0,820995.0,509.0,30736.0,1,유니버설픽쳐스인터내셔널 코리아(유),샤론 맥과이어,0,3,2
디스 민즈 워,2012.2.29,6661435000.0,873396.0,351.0,32790.0,1,이십세기폭스코리아(주),맥지,2,3,2
틴틴 : 유니콘호의 비밀,2011.12.7,6646528500.0,803256.0,644.0,31075.0,1,롯데쇼핑㈜롯데엔터테인먼트,스티븐 스필버그,8,3,0
오리엔트 특급 살인,2017.11.29,6636205163.0,863567.0,707.0,35031.0,1,이십세기폭스코리아(주),케네스 브래너,4,3,1
슈퍼배드 2,2013.9.12,6605655500.0,962862.0,424.0,17373.0,1,유니버설픽쳐스인터내셔널 코리아(유),피에르 꼬팽,6,2,0
극장판 헬로카봇 : 백악기 시대,2018.8.1,6589532500.0,879449.0,758.0,16173.0,0,(주)넥스트엔터테인먼트월드(NEW),최신규,6,3,0
좋아해줘,2016.2.17,6572774337.0,848148.0,637.0,27125.0,0,(주)씨제이이엔엠,박현진,11,3,1
크루즈 패밀리,2013.5.16,6540951500.0,941824.0,525.0,21734.0,1,(주)씨제이이엔엠,조엘 크로포드,6,3,0
레슬러,2018.5.9,6481379657.0,771141.0,957.0,43079.0,0,롯데쇼핑㈜롯데엔터테인먼트,김대웅,4,3,2
레지던트 이블: 파멸의 날,2017.1.25,6422202365.0,765259.0,599.0,24450.0,1,유니버설픽쳐스인터내셔널 코리아(유),폴 앤더슨,2,3,3
체포왕,2011.5.4,6413325500.0,870887.0,407.0,32545.0,0,롯데쇼핑㈜롯데엔터테인먼트,임찬익,0,2,2
헝거게임: 모킹제이,2014.11.20,6400058044.0,854377.0,630.0,28796.0,1,롯데쇼핑㈜롯데엔터테인먼트,프란시스 로렌스,3,3,2
인시디어스 3,2015.7.9,6396650620.0,825517.0,416.0,20824.0,1,유니버설픽쳐스인터내셔널 코리아(유),리 워넬,14,3,2
손님,2015.7.9,6385937880.0,828025.0,634.0,23404.0,0,(주)씨제이이엔엠,김광태,3,3,2
스카이 라인,2010.11.24,6320601500.0,860340.0,427.0,31690.0,1,(주)화앤담이엔티,콜린 스트로즈,7,2,1
만추,2011.2.17,6313817000.0,845845.0,444.0,25590.0,1,CJ ENM,김태용,4,2,2
상류사회,2018.8.29,6313416163.0,768442.0,867.0,41725.0,0,롯데컬처웍스(주)롯데엔터테인먼트,변혁,4,2,3
공각기동대 : 고스트 인 더 쉘,2017.3.29,6285970884.0,764072.0,807.0,36261.0,1,롯데쇼핑㈜롯데엔터테인먼트,루퍼트 샌더스,7,1,2
대립군,2017.5.31,6276963402.0,837500.0,809.0,29084.0,0,이십세기폭스코리아(주),정윤철,4,3,2
보헤미안 랩소디,2018.10.31,6270535440.0,723804.0,732.0,27689.0,1,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)",브라이언 싱어,4,3,1
기술자들,2014.12.24,6241817635.0,786257.0,481.0,18808.0,0,롯데쇼핑㈜롯데엔터테인먼트,김홍선,5,3,2
월터의 상상은 현실이 된다,2013.12.31,6134220799.0,834348.0,373.0,22938.0,1,"글뫼 주식회사,이십세기폭스코리아(주)",벤 스틸러,8,3,1
새미의 어드벤쳐,2010.12.15,6108607500.0,647860.0,309.0,14302.0,1,CJ ENM,벤 스타센,6,3,0
물괴,2018.9.12,6106452954.0,723622.0,1183.0,46022.0,0,"롯데컬처웍스(주)롯데엔터테인먼트,(주)키다리이엔티",허종호,2,3,2
레드슈즈,2019.7.25,6103833190.0,817729.0,717.0,20376.0,0,(주)넥스트엔터테인먼트월드(NEW),홍성호,6,3,0
스플릿,2016.11.9,6102712539.0,758195.0,702.0,32616.0,0,오퍼스픽쳐스(유),최국희,4,3,2
열한시,2013.11.28,6097792000.0,870785.0,512.0,32536.0,0,(주)씨제이이엔엠,김현석,12,3,2
퍼스트맨,2018.10.18,6094765639.0,665364.0,1190.0,40580.0,1,유니버설픽쳐스인터내셔널 코리아(유),데이미언 셔젤,7,2,1
캣츠,2019.12.24,6093167690.0,728328.0,1143.0,22732.0,1,유니버설픽쳐스인터내셔널 코리아(유),게리 왕,6,3,0
몬스터 호텔,2013.1.17,6080221500.0,884885.0,489.0,16647.0,1,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),젠디 타타코브스키,6,2,0
헝거게임: 더 파이널,2015.11.18,6069167163.0,806520.0,661.0,26973.0,1,롯데쇼핑㈜롯데엔터테인먼트,프란시스 로렌스,2,3,2
미쓰백,2018.10.11,6040344066.0,722182.0,671.0,41961.0,0,(주)리틀빅픽쳐스,이지원,4,3,2
그랜드 부다페스트 호텔,2014.3.20,6019756082.0,774699.0,241.0,26377.0,1,"(주)피터팬픽쳐스,이십세기폭스코리아(주)",웨스 앤더슨,9,3,2
개구쟁이 스머프 2,2013.8.1,5993979500.0,921788.0,478.0,15485.0,1,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),라자 고스넬,6,3,0
고질라,2014.5.15,5972847963.0,709734.0,610.0,25335.0,1,워너브러더스 코리아(주),애덤 윈가드,2,2,1
남쪽으로 튀어,2013.2.6,5970851500.0,832894.0,428.0,23088.0,0,롯데쇼핑㈜롯데엔터테인먼트,임순례,4,3,2
킹스 스피치,2011.3.17,5963126500.0,806248.0,327.0,33979.0,1,(주)화앤담이엔티,톰 후퍼,4,3,1
미확인 동영상 : 절대클릭금지,2012.5.30,5939840500.0,867386.0,361.0,25059.0,0,(주)쇼박스,김태경,14,3,2
카트,2014.11.13,5912676633.0,812490.0,544.0,28547.0,0,(주)리틀빅픽쳐스,부지영,4,3,1
런던 해즈 폴른,2016.3.10,5908367979.0,731584.0,526.0,37569.0,1,메가박스중앙(주)플러스엠,바박 나자피,2,3,2
뽀로로 극장판 보물섬 대모험,2019.4.25,5886383900.0,766843.0,797.0,20075.0,0,(주)넥스트엔터테인먼트월드(NEW),김현호,6,3,0
몬스터 대학교,2013.9.12,5879223500.0,870605.0,385.0,15172.0,1,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),댄 스캔론,6,3,0
관능의 법칙,2014.2.13,5858771500.0,781516.0,591.0,30630.0,0,롯데쇼핑㈜롯데엔터테인먼트,권칠인,4,3,3
뽀로로 극장판 공룡섬 대모험,2017.12.7,5848888600.0,773743.0,803.0,18226.0,0,(주)넥스트엔터테인먼트월드(NEW),김현호,6,3,0
"안녕, 헤이즐",2014.8.13,5833905000.0,749146.0,326.0,17946.0,1,이십세기폭스코리아(주),조쉬 분,4,3,1
고死 두 번째 이야기: 교생실습,2010.7.28,5802318000.0,857038.0,313.0,23307.0,0,(주)넥스트엔터테인먼트월드(NEW),유선동,14,3,2
A-특공대,2010.6.10,5795794000.0,777985.0,323.0,26460.0,1,이십세기폭스코리아(주),조 카나한,2,3,2
잭 리처,2013.1.17,5758577000.0,784031.0,431.0,19868.0,1,(주)씨제이이엔엠,에드워드 즈윅,2,2,2
샤잠!,2019.4.3,5743398797.0,657294.0,1148.0,45003.0,1,워너브러더스 코리아(주),데이비드 F. 샌드버그,2,2,1
푸른소금,2011.8.31,5739824500.0,771699.0,476.0,28346.0,1,(주)씨제이이엔엠,이현승,4,2,2
삼총사 3D,2011.10.12,5731619500.0,660172.0,510.0,29377.0,1,롯데쇼핑㈜롯데엔터테인먼트,폴 앤더슨,3,3,1
명탐정 피카츄,2019.5.9,5730788546.0,686809.0,817.0,25776.0,1,워너브러더스 코리아(주),롭 레터맨,2,2,0
리오 2,2014.5.1,5669231900.0,765961.0,598.0,14929.0,1,이십세기폭스코리아(주),카를로스 살다나,6,3,0
피라냐,2010.8.26,5661671000.0,505836.0,310.0,22744.0,1,에스케이텔레콤(주),짐 위노스키,14,3,2
인페르노,2016.10.19,5656281303.0,689071.0,754.0,31809.0,1,유니버설픽쳐스인터내셔널 코리아(유),론 하워드,9,3,2
화이트: 저주의 멜로디,2011.6.9,5587166000.0,790954.0,311.0,28059.0,0,(주)씨제이이엔엠,김곡,14,3,2
국가대표 2,2016.8.10,5482232042.0,709929.0,562.0,20689.0,0,메가박스중앙(주)플러스엠,김종현,4,3,1
트랜센던스,2014.5.14,5478536500.0,696436.0,417.0,23243.0,1,롯데쇼핑㈜롯데엔터테인먼트,월리 피스터,2,3,1
패신저스,2017.1.4,5467466918.0,668576.0,608.0,21517.0,1,유니버설픽쳐스인터내셔널 코리아(유),모튼 틸덤,8,3,1
지푸라기라도 잡고 싶은 짐승들,2020.2.19,5457014750.0,628977.0,996.0,65645.0,0,메가박스중앙(주)플러스엠,김용훈,5,3,3
나는 왕이로소이다,2012.8.8,5455343404.0,790181.0,471.0,21898.0,0,롯데쇼핑㈜롯데엔터테인먼트,장규성,4,3,1
반창꼬,2012.12.19,5451422068.0,745262.0,381.0,20840.0,0,(주)넥스트엔터테인먼트월드(NEW),정기훈,4,2,2
하늘에서 음식이 내린다면,2010.2.11,5413862500.0,654510.0,282.0,16556.0,1,한국소니픽쳐스릴리징브에나비스타영화㈜,코디 캐머런,6,3,0
하늘에서 음식이 내린다면 2,2013.11.21,5411562500.0,797850.0,545.0,16340.0,1,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),코디 캐머런,6,3,0
풍산개,2011.6.23,5395201500.0,714136.0,286.0,19194.0,0,(주)넥스트엔터테인먼트월드(NEW),전재홍,4,2,3
픽셀,2015.7.16,5390909947.0,681945.0,557.0,21307.0,1,유니버설픽쳐스인터내셔널 코리아(유),크리스 콜럼버스,7,3,1
주유소 습격사건 2,2010.1.21,5379208500.0,729834.0,315.0,27844.0,0,(주)시네마서비스,김상진,0,3,2
더 파이브,2013.11.14,5343797000.0,731212.0,501.0,27308.0,0,(주)씨제이이엔엠,정연식,12,3,3
스파이더맨: 뉴 유니버스,2018.12.12,5305289076.0,639934.0,722.0,22113.0,1,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,밥 퍼시케티,6,3,1
